Product_Name,Page_Link,User_Rating,Product_Review
Supplication,https://www.beeradvocate.com/beer/profile/863/22227/,4.46,"Presentation: 375mL brown bottle with the bottling date printed on the label. Served in a goblet.', ""Appearance: The thick, rocky, three finger head goes down slowly and leaves behind a lot of patchy lacing. It's a hazy, bright, reddish copper color."", ""Smell: It's a beautiful fruity and funky smell with notes of cherries, grapes, plums, raisins and wood."", ""Taste: It's a mildly sour, acidic and dark flavor. At first there's cherries, dried plums, and grapes. That's followed up by an earthy, humid wood note and a distinct herbal aftertaste with a touch of wine-y alcohol."", ""Mouthfeel: It's soft and smooth but quite crisp with medium-high carbonation. It's not cloying despite the sweetness."", 'Overall: A rich, fruity and complex beer with a lot of layers that feels boozier than the 7.5% ABV would suggest."
Supplication,https://www.beeradvocate.com/beer/profile/863/22227/,4.52,"Serving: Bottle\nBottled: Jul-2-2018 (Consumed Apr-16-2019)', '\nA:\nIt pours a pretty clear dirty garnet with a skiff of beige head that becomes a thin ring. Little retention; no lacing. (4)', 'S:\nEarthy, sweet, tart, funky, spiced cherries, cinnamon roll dough, old work gloves, saddle soap. (4.5)', 'T:\nBig, evolving complex mix of earthy, musty, oaky, bitter funk and bright, clean, hint-of-vanilla, funky, musky, red tartness. (4.5)', 'M:\nBright, sharp, active carbonation, lingering twitchiness,well balanced yet still kind of extreme. (4.75)', 'O:\nA superb beer.\nGranted I am far from a sour expert and not very good at describing beers like this, but this one is excellent. Pours a nice ruby-brown. The aroma and flavor are finely layered, complex, ebbing and flowing. A yin and yang of huge barny funk complete with gloves, dirt, tack room, muddy, bruised medicinal herbs, etc. balanced with an equally assertive sour cherry, red-wine tanninic, oaky, funky medley with macerated berry bushes (dirt, roots, leaves and all). It is very drinkable for as tart as it is (for my tastes at least) and has the subtle, near-constant, tongue-corner-mouth-watering-tickle-thing going on that makes beers like this a non-stop experience when drinking them, as its residue lingers and evolves in your mouth between sips. Very nice! (4.75)"
Supplication,https://www.beeradvocate.com/beer/profile/863/22227/,4.4,"375 'll bottle\nCork pops\nI can smell the funk and wine right away.\nAmber brown pour with thin khaki head.\nNot too much lacing in the tumbler.\nSmells sweet and funky.\nTaste starts sweet, but quickly transitions to bitter and dry.\nI am getting a wood flavor from the barrel.\nOverall, this is less funky than I expected, but surprisingly dry and refreshing.\nThe cherries add a nice tardiness too."
Supplication,https://www.beeradvocate.com/beer/profile/863/22227/,4.56,"375ml bottle, that was bottled on '012518'. ABV% is labeled as 7.75%.\nCloudy, medium amber colored body. Partial finger of off white head upon pouring, which quickly retreats to a partial cap and bubble fed ring. Leaves behind a few scattered spots of lacing.\nAt slight distance, the aroma of oak and funk waft into the nose. Upon closer examination, the sour cherry is smelled. Quite a wonderful aroma blend with the leather/horse blanket funk.\nTaste is sour, with lemon, sour cherry, and Pinot Noir wine. The oak and funk join in. Funk is tobacco, leather, and horse blanket. The finish is very dry.\nMedium body with a dense texture. Very good carbonation.\nThis beer excels as a sour, and brings forward an excellent and balanced blend of Brett, cherry, and Pinot Noir oak barrel."
Supplication,https://www.beeradvocate.com/beer/profile/863/22227/,4.34,"July 27th, 2015 - Finally, the last Russian River taster on this long journey through the absolute unit of a taster tray served to our table. The Supplication is a relaxed auburn color, and the aroma is a bright cherry note, and I instantly fall in love. The flavor introduces vanilla, sherry and cherry with a delicious tartness, and an excellent freshness. The oak is well balanced too, making this is an excellent finish to our day marking the completion of our beer pilgrimage."
Supplication,https://www.beeradvocate.com/beer/profile/863/22227/,4.49,"I received this from @bum4ever in the NBS BIF 8.5. Bottled on 7/2/2018 and poured from a 375 ML cork and cage bottle into a tulip glass. The color is somewhere between ruby and orange and the ecru-colored head dissipated quickly. It has a very fragrant smell of ripe cherry, oak, red wine, and brett yeast. The taste is complex: tart cherry, pinot noir, oak, and a crackery malt at the finish. The flavors are all bold but they blend very well and there is a surprising balance of sweet and sour. It finishes with a touch of bitterness. This ale is a nice, full body with lively carbonation, and it's easily drinkable at 7.75% ABV. While I am not a connoisseur of Wild Ales, I have to say that Supplication is really delicious and fun to drink."
Supplication,https://www.beeradvocate.com/beer/profile/863/22227/,4.26,"Pours a reddish brown color with a thin foamy head. No head retention with mild to moderate lacing. Tart, smooth taste with cherries and mild red wine. Nice tart taste with cherries up front and red wine on the end. Smooth. Light to medium bodied with moderate carbonation."
Supplication,https://www.beeradvocate.com/beer/profile/863/22227/,4.02,"Pours a reddish-brownish orange with fine, soft head.', 'Smell is tart and oaky with notes of cherries, red wine, grapefruit and orange rind.', 'Taste is tart and funky with notes of cherries, oak and citrus. Very subtle and balanced with a dry, almost coarse finish.', 'Mouthfeel is medium, with bright carbonation.', 'Overall, a really nice sour that is subtle and well made, but maybe not as exceptional as I had hoped."
Supplication,https://www.beeradvocate.com/beer/profile/863/22227/,4.7,Pours a beautiful slightly hazy deep reddish amber color with a 2 finger biscuit head. Aroma is dense with red whine and oak notes. Flavor is warm oak up front quickly turning to pinot noir notes. A rich sweet malt behind it blended with the lightly sour notes is very well done. Feel is lightly soft with a moderate effervescence. This is just stupendous. Perfectly balances in all regards.
Supplication,https://www.beeradvocate.com/beer/profile/863/22227/,4.11,"It smells phenomenal. I don’t think the taste lives up to the smell, and for the price and hype I have to say I was disappointed.', 'All in all a very high quality beer."
Supplication,https://www.beeradvocate.com/beer/profile/863/22227/,4.75,Pours deep reddish brown. Lovely head but short lived.\nAfter that it's all Beer vs Wine... lovely red wine notes throughout and its well sour. Cherry menthol and port--like warming alcohol without a burn. add in some nut flavours as well.\nBut\nThere is a complexity to this I haven't had before in any sour. The port notes and the smooth mouthfeel are soooo different.
Supplication,https://www.beeradvocate.com/beer/profile/863/22227/,4.42,"2017 vintage. Rating #400 for me on BA.', 'Pours deep red with a thin off-white head.', 'The nose is cherry, cranberry, and funk.', 'The taste is tart cherry and red wine.', 'The mouthfeel is medium minus and taut.', 'Overall, clean and refined. Pretty awesome stuff."
Supplication,https://www.beeradvocate.com/beer/profile/863/22227/,4.43,Pours a dark reddish brown with a quickly receding off white head. Nose is tart sour cherry. Taste follows with a definite red wine influence. Definitely the 2nd best wild ale I've tasted next to RR Consecration.
Supplication,https://www.beeradvocate.com/beer/profile/863/22227/,4.74,"Served from a bottle into a flute at Toronado Bar in San Francisco; produced in 2018\nA: Pours a deep brown color with ruby highlights and an off white head, displaying moderate retention and solid lacing.\nS: Tart with aromas of cherries, pinot noir grapes, and vanilla. Lacto clearly present.\nT: Tangy with flavors following the aromas fairly closely. Earthier, woodier, with an ?old leather note.\nM: Substantive mouthfeel. Full bodied with beautifully persistent effervescence.\nO: Despite consuming this very early, it presented very complex and mature flavor characteristics. Would love to be able to get this back home."
Supplication,https://www.beeradvocate.com/beer/profile/863/22227/,4.39,"Look: It pours brown with a slightly off white head. Head retention is moderately good.', 'Smell: The first impression is a winy, sour aroma. It is followed by cherries and leather. There is also a bit of a barnyard impression.', 'Taste: There are flavors of cherries and leather with a moderate vinous quality. There are some wood like qualities to it. There are low levels of malt in the background. It has a very faint hint of smoke.', 'Feel: It has a moderately feel with some pleasant alcohol warming. It is quite sour to start, but does manage of dry finish.', 'Overall, it is quite complex in the nose and in the flavor with plenty of sour and brett qualities with the wine qualities. It work well together."
Supplication,https://www.beeradvocate.com/beer/profile/863/22227/,4.54,"Bottled on: 01-25-18', 'Look - Mid-brown with a reddish hue. 1 finger head with pour from a 375ml bottle. Head dissipates - as expected with an aged sour. Stays active with some bubble streams for quite some time.', 'Smell - Hoped for a more pungent aroma. Cherry, vanilla, wood, almond, tobacco, hint of vinegar.', 'Taste - Tart up front - then you get some of the cherry, grape, and malt - somewhat sweet for a bit. Dries out / becomes quite sour quickly. Alcohol is not overpowering, but you know it is there. Flavors of red wine, charred wood, raspberry, and cherry all continue to swirl around the taste-buds. Very complex. As the fruit and sour notes fade, I was left with a surprisingly strong charred oak / grain aftertaste.', 'Feel - thinner side of a medium beer I would say. Not too thin but right where it needs to be. The bubbles subsided before I was half way through - slightly more carbonation would have been ok, but understandable with this style of beer.', ""Overall - This is an amazing beer. So complex with so many flavors to try to nail down. I took tiny sips throughout the entire drinking experience. This is well balanced in that it is quite sour but so much else going on that it isn't the only characteristic. I will buy this one again. Another amazing brew from RR."
Supplication,https://www.beeradvocate.com/beer/profile/863/22227/,4.31,"06/2014 - Huge cherry, oak, some cinnamon, and notable wine aromas; sour, woody, chewy body with lingering sweetness and cherries; tart finish that lingers, with cherry, too."
Supplication,https://www.beeradvocate.com/beer/profile/863/22227/,4.38,"Pours a deep ruby brown color, minimal foam head. Cherry / raspberry aroma. Tart and slightly sweet, ample sour cherry flavor, light oak on the dry finish. Overall very enjoyable.', '8/13/18\n375 ml bottle dated 1/28/18 - thanks Adam\n4.5 rating"
Supplication,https://www.beeradvocate.com/beer/profile/863/22227/,4.45,"375 mL bottle into a wine since no tulip glass was available. The beer pours a light copper color with amber tint. Opacity is hazy, partially due to the chill, and partially due to a poor pour on my part – I likely stirred up the layer of spent-yeast sediment at the bottom of the bottle during my far-too-vigorous pour. Carbonation is light in density, but heavy in quantity. 1-inch head dissipates very quickly, giving way to very lively bubbles in the center of the glass that persist throughout the tasting. First smell yields obvious fermented fruits; among them cherry, raspberry, and perhaps a bit of wild plum. Upon taking my first sip, I let the liquid wash over the entirety of my tongue to feel the light pricks of carbonation. The drying sourness is quite powerful. The flavor is similar to the nose, beginning with tart cherries leading to a warming sensation that blends well with a touch oak at the back of the tongue. As the flavor develops, I detect a slight malty sweetness that I didn’t notice on the nose. The oak and malt slowly mature into an earthy effervescence in the back of the mouth. This flavor is ephemeral, but the bubbly sensation continues to play at my tongue even long after the swallow."
Supplication,https://www.beeradvocate.com/beer/profile/863/22227/,4.44,"Bottled 2/27/17. Pours a clear brownish-red with a light tan head that sticks around. Spotty lace.\nAroma is must and dark cherry, earthy funk and a tannins.\nTaste is tart cherry with red wine, a touch of sweet plum, a bit of astringent tree nut and a little funk. Very dry.\nMouthfeel is bubbly, dry and acidic sharpness.\nThis is packed with flavor."
Supplication,https://www.beeradvocate.com/beer/profile/863/22227/,4.24,"Pours somewhat brownish red in appearance, to be honest not entirely pleasing to the eye.', 'Strong tart cherry and wine barrel tannic notes, oak, and musty funk.', 'Bretty, musty, funky, oaky, vinous, cherry.', 'Medium-bodied, medium-high carbonation, crisp, tart.', 'Overall, a nice and refreshingly tart sour brew that goes down easy. My only knocks are the appearance does not do this beer justice and the abv is a little high to enjoy the complexity of this brew."
Supplication,https://www.beeradvocate.com/beer/profile/863/22227/,5,One of the greats. The beer that will give you a taste for sours. Malty Belgian style sour with cherry notes. MMMMHH MMMH MMH. DELICIOUS. Always a must at any beer fest in the west.
Cable Car,https://www.beeradvocate.com/beer/profile/18149/38149/,4.5,"2018 vintage, drank 8/1/2019. Pours orange with a bit of suspended matter. Tons of funk to the nose and taste. Quite sour and acetic. I for some reason had been expecting a kriek - but this is quite good all the same. I'd love to try an aged bottle."
Cable Car,https://www.beeradvocate.com/beer/profile/18149/38149/,4.48,"Bomber from tornado lightly chilled\nCork pops like bubbly\nPours a clear gold with nice white foamy head\nSmells like chardonnay.\nThere is a funky grape juice aroma.\nHead dissipates quickly.\nTaste explodes in my mouth. More funky grape. It starts sweet, but ends dry. The beer has a nice body and is not too heavy or cloying..\nNot tasting the wood from the barrel.\nCreamy buttery chardonnay comes through in the end in a good way. I am glad I tried it and enjoy it, but do not need to spend $80 again for it."
Cable Car,https://www.beeradvocate.com/beer/profile/18149/38149/,4.49,"Poured into a tulip glass. Avery clear golden color with a medium white head. Aroma was as white wine, lemon, and stone fruit. The taste followed with a tart cherry flavor and floral notes. A clean dry backbone. Overall a fantastic beer."
Cable Car,https://www.beeradvocate.com/beer/profile/18149/38149/,4.39,"At last, I got to try this one. The hallmark of this one is the complexity. There are layers upon layers of sour fruit, wood, mineral earthiness, dank funk, and acidic fruits. The smell is a fruity horse blanket, with plenty of musk and funk to go around. Carbonation is a little high, but otherwise wonderful in the feel. A well made beer that stands the test of time"
Cable Car,https://www.beeradvocate.com/beer/profile/18149/38149/,4.65,"05/2016 - 2014 vintage - No effs given about the price for on-site consumption as this beer is truly complex, multi-layered, and beautiful. Semi-sweet, oak, funky, nice tartness; balanced."
Cable Car,https://www.beeradvocate.com/beer/profile/18149/38149/,4.5,"Type: 6-oz. draft (I think)\nGlass: Clear stemmed tulip\nFrom: Toronado in North Park (San Diego), Calif.\nPrice: $10.00\nPurchased: May 24, 2018\nConsumed: May 24, 2018\nReviewed as: American Wild Ale\nMisc.: N/A', 'Saw that Toronado would be tapping this gem Thursday earlier in the week as part of Toronado’s 10th anniversary and things worked out where I could sneak over from work after lunch. Had no idea of the price until I paid. Really didn’t know the size of the glass either, initially thinking eight ounces then later thinking six. Either way, this beer was supposed to be a stud, coming in at No. 55 all-time on Beer Advocate. Scanning the QR code on their website after the fact, it read, “Good luck! We produced this limited release barrel aged sour blended beer for the 20th anniversary of the Toronado in San Francisco. A whopping 35 cases were made.”', 'Poured a golden clear color with 1-to-2 fingers of frothy off-white head when I got it. Some bubbles creeping up from the bottom of the glass. World-class spotty lacing. World-class retention. Really great looking beer for a sour. (Sight - 4.50)', 'Smelled funky tart, pear, apple, cherry, skunky vinegar, oak, white grape, white wine barrel, peach, lemon, light lime and Irish Spring soap. (Smell - 4.50)', 'Taste was better than the smell. Got green apple skin, pear, funky tart, light cherry vinegar, white grape, French oak barrel, lemon, lingering spice, apricot and light mixed berry. (Taste - 4.50)', 'Medium body. Oily texture. Lively carbonation. Astringent tart finish. (Feel - 4.50)', 'About as good as I hoped, although I feel like I overrated it slightly. (Overall - 4.50)', '4.50 | 100 | A+"
Cable Car,https://www.beeradvocate.com/beer/profile/18149/38149/,4.57,"2016 vintage drank out of a bottle at Toronado SF on 9/25/2017', 'Look-minimal head and decent lacing for a sour. Super light and translucent golden body', 'Smell-citrus and Apple and some oak. Not overly complex but really enjoyable', ""Taste-green apple is very strong, oak, I'm guessing this is a WINE oak barrel. Some nice citrus under the main coat of green apple"", 'Feel-low to medium tart. Very drinkable. Perfect balance. No booze. Nice depth of flavors. Some medium funk perfectly present', 'Overall-amazing. Glad I pulled the trigger on this one"
Cable Car,https://www.beeradvocate.com/beer/profile/18149/38149/,4.5,"750ml cork top bottle poured into a snifter\n2014 vintage', 'A- pours a clear golden color with a small creamy white head that has short retention and leaves a ring around the edge', 'S- super tart vinegar and and funk up front with fruity notes of ripe pear, citrus, cheese ride, lemon zest & toasted wheat', 'T- super tart up front with lots of pear, green apple, tangerine peel, ripe cheese funk, tart vinegar. Mid-palate gives a bit of wheat & spicy oak. The finish is bone dry and falls off quick, leaving a linger of lemon peel pear', 'M- medium body with moderate carbonation leads to a slightly foamy mouthfeel and a dry tart finish', 'O- super tart yet remarkably drinkable with lots of ripe fruit notes"
Cable Car,https://www.beeradvocate.com/beer/profile/18149/38149/,4.74,"2013 bottle poured in a DDG teku. Semi hazy golden color. Smells of funk, subtle vinegar. Taste is amazing...insanely balanced. Perfect tartness....super drinkable. Excellent carb. Overall an outstanding beer that lived up to the hype for me."
Cable Car,https://www.beeradvocate.com/beer/profile/18149/38149/,4.68,"2013 vintage poured into a Lost Abbey Teku.', 'Aromas are oak and spices, citrus, fruity wild yeast, and overripe fruits.', 'On the tongue is citrus and lactic, funky, wine, oak, followed by dry tannins, oak aftertaste, green apple. Mildly dry aftertaste. High carbonation with a nice easy drinking body.', ""A great beer indeed, one of the most balanced wild's I've ever tasted. Worth breaking out the big guns to trade for it."
Cable Car,https://www.beeradvocate.com/beer/profile/18149/38149/,4.43,"Cable car 2014 on 180617', 'Pours a brighter golden-yellow color with a small, yet stable white head.', 'Offers a mineralic apple sweetness, which gets balanced by old cheese, cellar funk and a lovely hay softness. Atop of this settles lime zest, making this quite sour on the nose, together with lots of old leather and some malt sweetened moldy woodbark. This is definitely more funky than acidic with an unforseen richness of aromas, due to the well enveaved malt sweetness, amping everything else up by a few notches.', 'Unusually full bodied for a sour beer with lots of flavors battering down the palate at the same time, soothed by a mineralic effervescence. This brings a stony quality to the palate, making this highly refreshing, while never loosing its true goal, of creating a multi layered sourness.', 'Yupp this is sour, not your typical AWA in-your-face acidity, but a very well nuanced, matured and balanced tartness. This comes along with blue cheese, dried mushrooms, green apple peel, tangerine pulp and a note of spiced cucumber. After this first impression, the beer settles down a little, allowing sweet wheat and a subtle note of toffee to cut through, enriching but mellowing the omnipotent sourness at the same time. There is even more funk after the swallow, now accompanied by a bright mineralic effervescence, pushing the sourness a bit more into the background, unfolding old cream cheese and dried garden herbs. Finishes almost calm, aqueous with a lingering apple-lemon tartness and soft, sunbathed wheat.', ""Stunning. This beer wants to get discovered slow and carefully, since it simply needs time to adjust to the offered complexity. It is a very rewarding process though, exhibiting the most perfect unfruited AWA I've had so far. The beer hits every mark you could expect from a world class sour, so sit back and enjoy the ride."
Cable Car,https://www.beeradvocate.com/beer/profile/18149/38149/,4.7,One rating down due to supply and demand. No distribution but in-house consumption only. I managed to be one of the luckiest to be able to take one home. Best one so far.
Cable Car,https://www.beeradvocate.com/beer/profile/18149/38149/,5,"2016 vintage. Had on draft at Lost Abbey 10th Anniversary party, May 21, 2016. Writing review on notes I took that day.\nL: golden color, ever-so-slightly cloudy, big white foamy head\nS: somewhat muted at first since I was drinking this outside, but as it warmed and I went inside the aroma really shined through. Lemon, peach, apricot, pear, funk minor white grape. The funkiness was singular and one I had never smelled before. Very enjoyable aroma!\nT: Taste was great also. Lemon and stone fruits were the headliners here along with that uncommon and nice funkiness.\nF: Mouthburst was subtle and not sharp at the end, so it was nice-drinking throughout.\nO: It was difficult to finally grab this, especially without having to pay the Toronado prices, but it was well worth the effort! One of my all time favorite sours, easily! Very high class!"
Cable Car,https://www.beeradvocate.com/beer/profile/18149/38149/,4.45,"Right in line with some of the best sours out there. Great taste and feel, but didn't get an outstanding smell from it. Nothing bad, just didn't blow my socks off. Overall, very glad to have tried this one out."
Cable Car,https://www.beeradvocate.com/beer/profile/18149/38149/,4.75,"This is worth all of the hype. I bought a vintage 2008 bottle about a month ago when I was at Toronado in SF, and I was not disappointed. For an 8 year old beer, this was incredible complex."
Cable Car,https://www.beeradvocate.com/beer/profile/18149/38149/,4.77,"What a great surprise to get to try this at Toronado during Duck Days of Summer. 2016 Vintage. Poured into a goblet, it is a beautiful golden/orange color with a slight haze, and 1 finger of head. Smells was most stone fruit, peaches, apricots, a bit of lemon. Big creamy body with the right amount of dryness, acidity (mild), and tart & funk. I know they price point turns some folks off, but I considered this a treat and a beer I'd probably never have again so $60 seemed well worth it to me. If I do get another chance to drink this again, I won't hesitate."
Cable Car,https://www.beeradvocate.com/beer/profile/18149/38149/,4.37,"Not a big sour person, but there beer was very enjoyable. Great hazy orange color and look. Flavor was smooth with more funk than sour for me. Could actually enjoy this very often. 2016 vintage"
Cable Car,https://www.beeradvocate.com/beer/profile/18149/38149/,4.31,"Slightly overrated (especially for what it costs!), but it's still a fantastic beer. I actually found Duck Duck Gooze to be vastly superior to this one."
Cable Car,https://www.beeradvocate.com/beer/profile/18149/38149/,5,"Poured from the bottle at Toronado in San Diego on 5/26/16. 2009 release.', ""Appears a vibrant, hazy orange. Aroma is complex with layers of peach, apricot, pear, white grape, lemon, lime... definitely fruit forward tinged with woodsy barrel notes. Flavor is highly complex - this has aged super well. Again there is a melange of stone fruit flavors balanced with tartness and funk and just the right amount of acidity. Very drinkable, yet at the same time it's totally a sipping beer due to the multiple layers of flavor. Smooth and zippy with a pleasing, fine carbonation fully intact."", 'If forced to choose I would pick this over DDG."
Cable Car,https://www.beeradvocate.com/beer/profile/18149/38149/,5,"Had this 2014 version. This beer tasted great, I'd still take duck duck over it, but man what a great beer. Great funk, great smell, great taste. I'd gladly drink this one over and over again"
Cable Car,https://www.beeradvocate.com/beer/profile/18149/38149/,4.91,"I've only had 2012 CC, but it was the best BA AWA I've had....absolutely extraordinary stuff...so complex and amazing. Layers of fruit and funk, but neither was overpowering."
Cable Car,https://www.beeradvocate.com/beer/profile/18149/38149/,4.55,"Had at Toronado (SF) yesterday, served at perfect temperature.', 'L: clear, brownish dark yellow', 'S: predominantly fresh peach and apricot.', 'T: apricots and peaches up front, lemon tartness in the back', 'F: light to medium bodied', ""O: tasty, but expensive. Nice to try but won't buy again. Compared to other fruited sours, there are cheaper alternatives. $80/bottle to drink on-site."
Cable Car,https://www.beeradvocate.com/beer/profile/18149/38149/,4.6,"Mild orange color, solid 1"" of white head on it. Aroma was tart lemons, funk, astringent oak.', 'Taste was very sour, more lemon notes, more clean wood. Very similar to duck duck gooze. Hides alcohol well, plenty of carbonation and levity. Pucker inducing.', 'Another very good beer from Lost Abbey, but the scarcity business model is tired and realistically affects a beer score."
Cable Car,https://www.beeradvocate.com/beer/profile/18149/38149/,4.14,A very nice sour but count me in the camp of rarity builds some hype in this one. Plenty of other comprable sours at a far lower price point that are easier to acquire.
Cable Car,https://www.beeradvocate.com/beer/profile/18149/38149/,4.78,"2014 bottle shared in an American Wild Ale blind-tasting with two others.', ""I've heard a lot of comments that Cable Car is good but isn't worth what it takes to land. I disagree. It truly lived up to the hype, and was a clear winner and standout in the blind-tasting."", ""It's slightly hazy with a big body/mouthfeel and perfect carbonation. Loads of tangerines and mandarin oranges on the nose and taste. A nice lively and yet soft feel. Perfect acidity - not overly sour and balances well with the funk, which it had plenty of."", 'This is certainly a world-class beer, and I\'m really happy I opened it rather than ""cellaring it to death"". If you have the opportunity to trade for one or try it, I recommend you do."
Citra,https://www.beeradvocate.com/beer/profile/14064/56082/,4.06,"Pours a semi clear amber with fine head.', 'Smell is piney with notes of resin, grapefruit an grapefruit rind.', 'Taste is piney and citrus with a strong, resiny bitterness. There is a medicinal hint that hampers it somewhat and makes it a little bit astringent.', 'Mouthfeel is medium, well carbonated.', 'Overall, a very nice west coast DIPA, shame about the medicinal thing."
Citra,https://www.beeradvocate.com/beer/profile/14064/56082/,4.25,"Bottled 11/2/16; drank 12/5/16 @ the Palace.', 'Semi-opaque dull orange appearance.', 'A rough pour yielded a huge off-white head; frothy lace.', 'Sweet orange citrus, grapefruit & cane sugar notes in the nose.', 'Medium mouthfeel.', 'Orange citrus & cane sugar flavors up front; mild grapefruit bite on the finish. No booze heat.', 'A little too sweet, but overall an excellent DIPA!"
Citra,https://www.beeradvocate.com/beer/profile/14064/56082/,4.44,"02/2015 - Pineapple and mango fosho with mild pine, dank aromas; fruity, juicy, nice hoppy tang, tropical fruits on the palate; sweet, wee bitter, clean finish though."
Citra,https://www.beeradvocate.com/beer/profile/14064/56082/,4.45,"Golden, slightly hazy with no visible cardio and a finger of white head.', 'Smells of pineapple, citrus and a hint of pine. A Caramel malty backbone follows.', 'Tastes of perfection in balance. Fruity and floral almost like a rose, lily of the valley. Caramel sweetness with a hint of bitterness like grapefruit pith.', 'Medium body with a little spritzy carbonation. Covers the abv.', 'Having on tap at Liquid Gold, San Francisco, Dec 30th, 2018. Amazing brew. The feel is powdery and amazing, the taste so soft yet defined so that it finishes quickly on the palate, leaving you craving the next sip."
Citra,https://www.beeradvocate.com/beer/profile/14064/56082/,4,"Well, here is it: other than Emily Didonato lying at the foot of my bed - this is my number 1 want: Kern River Citra.', 'As I sip I am jolted from a dream - is this real? Am I? First textures are lush and grassy like Warren Beatty trying to woo Natalie Wood. Unfortunately, what comes after it is not Disneyland every night at 9:30 PM - no fireworks. I’m missing that extra hoorah! I’m missing that extra zoom zoom in the boom boom! It’s nice and clean, but then like my 4th ex, it’s kind of one dimensional. It’s ok, but because of the hype going into it, I kind of haz a sad."
Citra,https://www.beeradvocate.com/beer/profile/14064/56082/,4.61,Awesome!\nGolden with white head. It glows.\nAwesome citra smell and super choppy taste. Rivals the alchemists. Gets a bit bitter as I make my way through the glass. 16 oz draft.
Citra,https://www.beeradvocate.com/beer/profile/14064/56082/,3.77,"Surprised by the haze, it's a nearly fully opaque orange-amber with a lighter gold around the bottom edge, topped with a large khaki foam that slowly settles to a thin film with a bubbly clinging collar."", 'Smell actually starts garlicky and biscuity, with some sharp yeast, orange zest and rind, lemon and pine.', 'Taste is tangy and almost spicy with a mix of allium and citrus, backed by a sting of pine and a biscuity rug with a Triple Sec finish.', 'This is definitely more old school, malty, bitter and pungent than the new haze class, but is also very citrusy and enjoyable. Body is moderately light with a bubbly light carbonation and a dry, prickly swallow."
Citra,https://www.beeradvocate.com/beer/profile/14064/56082/,3.84,"On-draught at Verdugo Bar, Los Angeles. I've waited a long time to try this one."", '30cl for $8 USD. 8% ABV. Imperial IPA.', 'Pours a glowing orange body of average vibrance. No yeast or lees are visible. Head is white, coating, and thick. Head retention is good for the high ABV - ~8 minutes. Leaves scattered lacing on the sides of the glass as the head recedes.', ""AROMA: Orange creamsicle, fresh orange peel, fragrant citrus, a blip of rind, tangerine. Has concomitant bitterness but it's nevertheless well balanced. Suggests an imperial IPA with a well-disguised ABV, plenty of hop pungency, and good depth of flavour."", ""Aromatic intensity is average. I'm eager to try it. Very fresh and vivid."", 'TASTE: Undertones of orange creamsicle and candied citrus peel (orange, tangerine, maybe even mango) underscore this fresh citrusy brew. Juicy but adequately bitter, with pale malts keeping the hops in check, resulting in an impressively well balanced beer.', 'Good depth of flavour. Above average flavour duration and intensity.', ""I wouldn't say it's complex, but there is some intricate layering of citrusy flavours that amounts to a beer with a nice diversity of citrusy flavours. Exceeds the sum of its parts, but it's far from the most busy imperial IPA out there."", ""Nitpicking, it could be more vivid, fresh, and/or juicy, but it's very well-balanced as is."", 'MOUTHFEEL: Creamy, soft, medium to full-bodied, smooth, wet. Not oily, hot, boozy, astringent, harsh, rough, or scratchy. Well-carbonated.', ""OVERALL: Ludicrously drinkable for an 8% imperial IPA. Its balance really sets it apart. I can see why it's regarded as one of the very best in the style, and it showcases its hop selection extremely well. Up there with Alpine-brewed Alpine beers in my estimation, and very well executed, but I'd balk at the idea of waiting in line for it."", ""One of the best expressions of the style I've tried to date, but I can imagine it better. If orange creamsicle IIPAs are your bag but you want more bitterness and hop pungency than the hazy IPA fad offers without the yogurty tang of a Hill Farmstead expression of the style, this is the beer for you."", 'Really damn tasty.', 'B+ (3.84) / VERY GOOD"
Citra,https://www.beeradvocate.com/beer/profile/14064/56082/,4.42,Had on tap at KRBC. Unremarkable head at beginning...but stunning rich amber honey color... and outstanding lacing. Full hop aroma and a citrus bomb for flavor. So clean and drinkable. Reamarkabke easy for an 8% DIPA. Definitely built in the malts perfectly. Yep... lived up to the hype.
Citra,https://www.beeradvocate.com/beer/profile/14064/56082/,4.25,"Having on draft in a pint glass. Dark amber color with a slight haze and one finger head. Smells of burnt caramel and toasted orange rind. Totally full bodied with creamy carbonation texture. Flavors of roasted pineapple, peach with toasted orange rind bitterness. Long lasting fruit sweetness and bitterness."
Citra,https://www.beeradvocate.com/beer/profile/14064/56082/,4.59,"L: Pours a beautiful golden color. 2 fingers of foamy head with good retention.', 'S: Wonderful aroma of tropical fragrances, floral aromas, and just enough pine to let you know this is a West Coast style IPA.', 'T: A nice combination of fruity flavors with a delicious piney Hop residue on the back end.', 'F: Very smooth, easy drinking. High drinkability. Feel like you could crush this no problem.', ""O: This might be the best West Coast style IPA I've had. this has a lot more balance than many of the east coast style IPAs I've had. Bottom line, fantastic beer."
Citra,https://www.beeradvocate.com/beer/profile/14064/56082/,4.81,"Best IPA I\'ve ever had. I waited years to finally get a case of Citra and the wait was worth it. Scary drive to the brewery to pick up the case, but it was a fantastic trip. Numerous great beers but Citra stood out. Actually, they had ""Hazy Citra"" on tap and it was wonderful. If you get a chance to try it, don\'t pass it up."
